id1,id2,shared_cm_total,n_segments,max_segment_cm,mean_segment_cm,P_IBD_ge1_approx_chr,chr
HG00867,NA18942,1.3006,1,1.3006,1.3006,0.022936970402379228,chr21
HG00867,NA19078,1.71066,1,1.71066,1.71066,0.03016865891783335,chr21
HG00879,HG02651,1.3006,1,1.3006,1.3006,0.022936970402379228,chr21
HG00879,NA18638,1.41593,1,1.41593,1.41593,0.0249708938196531,chr21
HG00879,NA20812,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
HG01049,HG01161,1.05074,1,1.05074,1.05074,0.018530518438102377,chr21
HG01049,HG04144,1.01884,1,1.01884,1.01884,0.01796794012360453,chr21
HG01049,NA20808,1.14167,1,1.14167,1.14167,0.020134131169678837,chr21
HG01060,HG01624,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG01061,NA06984,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
HG01063,HG00699,1.10724,1,1.10724,1.10724,0.019526934575065644,chr21
HG01089,HG01174,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG01089,HG01286,1.5935,1,1.5935,1.5935,0.02810246219913217,chr21
HG01089,HG01444,1.12544,1,1.12544,1.12544,0.019847904020954696,chr21
HG01089,HG01610,1.03431,1,1.03431,1.03431,0.018240764152610226,chr21
HG01089,HG01869,1.09854,1,1.09854,1.09854,0.019373504125657144,chr21
HG01089,HG04134,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG01089,NA18544,1.09854,1,1.09854,1.09854,0.019373504125657144,chr21
HG01121,HG01465,1.21722,1,1.21722,1.21722,0.021466507083795206,chr21
HG01121,HG02727,1.41593,1,1.41593,1.41593,0.0249708938196531,chr21
HG01121,HG03663,1.3006,1,1.3006,1.3006,0.022936970402379228,chr21
HG01124,NA20899,1.01537,1,1.01537,1.01537,0.017906744300679532,chr21
HG01140,HG02146,1.092,1,1.092,1.092,0.019258166753343166,chr21
HG01140,HG03235,1.19288,1,1.19288,1.19288,0.0210372545391282,chr21
HG01149,NA19735,1.18011,1,1.18011,1.18011,0.02081204685649066,chr21
HG01161,HG01323,1.30917,1,1.30917,1.30917,0.023088108212888522,chr21
HG01173,HG00553,1.14167,1,1.14167,1.14167,0.020134131169678837,chr21
HG01248,HG01679,1.11326,1,1.11326,1.11326,0.01963310139178279,chr21
HG01248,HG02265,1.00511,1,1.00511,1.00511,0.017725802184480537,chr21
HG01286,HG03690,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
HG01323,NA20516,1.00325,1,1.00325,1.00325,0.01769299981253803,chr21
HG01369,HG00261,1.1881,1,1.1881,1.1881,0.020952955970372722,chr21
HG01390,NA19771,1.08029,1,1.08029,1.08029,0.019051652895576084,chr21
HG01414,HG00729,1.07786,1,1.07786,1.07786,0.019008798183844745,chr21
HG01414,HG04076,1.12662,1,1.12662,1.12662,0.019868714127885965,chr21
HG01414,NA20828,1.00116,1,1.00116,1.00116,0.01765614123331231,chr21
HG01455,HG01927,1.04252,1,1.04252,1.04252,0.018385553116937098,chr21
HG01455,HG02351,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
HG01455,HG04134,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
HG01468,HG03711,1.07219,1,1.07219,1.07219,0.018908803856471618,chr21
HG01474,HG03800,1.03214,1,1.03214,1.03214,0.0182024947186773,chr21
HG01488,HG01618,1.18598,1,1.18598,1.18598,0.0209155683206318,chr21
HG01488,HG04090,1.18598,1,1.18598,1.18598,0.0209155683206318,chr21
HG01491,HG00867,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
HG01491,HG01869,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
HG01491,HG02090,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
HG01491,HG03789,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
HG01491,HG03849,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
HG01491,HG04090,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
HG01491,NA19089,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
HG01497,NA19074,1.2411,1,1.2411,1.2411,0.02188764721389579,chr21
HG01500,HG02398,1.09854,1,1.09854,1.09854,0.019373504125657144,chr21
HG01500,NA20810,1.09854,1,1.09854,1.09854,0.019373504125657144,chr21
HG01512,HG04096,1.18598,1,1.18598,1.18598,0.0209155683206318,chr21
HG01512,NA18942,1.19288,1,1.19288,1.19288,0.0210372545391282,chr21
HG01512,NA19679,1.07219,1,1.07219,1.07219,0.018908803856471618,chr21
HG01518,HG01465,1.02079,1,1.02079,1.02079,0.018002329707092646,chr21
HG01518,HG01770,1.02079,1,1.02079,1.02079,0.018002329707092646,chr21
HG01518,HG02150,1.00511,1,1.00511,1.00511,0.017725802184480537,chr21
HG01518,HG02684,1.02079,1,1.02079,1.02079,0.018002329707092646,chr21
HG01518,NA19734,1.66338,1,1.66338,1.66338,0.029334843785875413,chr21
HG01518,NA20769,1.05146,1,1.05146,1.05146,0.018543216130467218,chr21
HG01518,NA20787,1.02689,1,1.02689,1.02689,0.018109907378516997,chr21
HG01518,NA21123,1.35732,1,1.35732,1.35732,0.023937266389787312,chr21
HG01528,HG00663,1.07219,1,1.07219,1.07219,0.018908803856471618,chr21
HG01528,HG01311,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG01528,HG02075,1.01537,1,1.01537,1.01537,0.017906744300679532,chr21
HG01528,HG02696,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG01528,NA18998,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG01565,HG03784,1.41593,1,1.41593,1.41593,0.0249708938196531,chr21
HG01586,HG00151,1.18598,1,1.18598,1.18598,0.0209155683206318,chr21
HG01586,HG02392,1.19288,1,1.19288,1.19288,0.0210372545391282,chr21
HG01586,HG02597,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
HG01586,NA18528,1.19984,1,1.19984,1.19984,0.021159998898655,chr21
HG01586,NA18995,1.41593,1,1.41593,1.41593,0.0249708938196531,chr21
HG01586,NA19059,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
HG01586,NA19651,1.19984,1,1.19984,1.19984,0.021159998898655,chr21
HG01586,NA21123,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
HG01589,HG00282,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG01589,HG02348,1.07219,1,1.07219,1.07219,0.018908803856471618,chr21
HG01589,HG03690,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
HG01589,NA18544,1.09854,1,1.09854,1.09854,0.019373504125657144,chr21
HG01589,NA18648,1.19984,1,1.19984,1.19984,0.021159998898655,chr21
HG01595,HG02727,1.36705,1,1.36705,1.36705,0.024108861593551075,chr21
HG01595,HG03897,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG01595,NA18537,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG01595,NA18968,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG01595,NA19006,1.66383,1,1.66383,1.66383,0.029342779843603436,chr21
HG01595,NA19085,1.49448,1,1.49448,1.49448,0.026356176785289644,chr21
HG01597,NA18959,1.03431,1,1.03431,1.03431,0.018240764152610226,chr21
HG01599,HG02028,1.08029,1,1.08029,1.08029,0.019051652895576084,chr21
HG01599,HG02156,1.19187,1,1.19187,1.19187,0.02101944249844974,chr21
HG01599,NA18535,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG01599,NA19075,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG01606,HG02651,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
HG01610,HG01500,1.41593,1,1.41593,1.41593,0.0249708938196531,chr21
HG01610,NA18949,1.14167,1,1.14167,1.14167,0.020134131169678837,chr21
HG01618,HG02351,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG01618,NA12414,1.35732,1,1.35732,1.35732,0.023937266389787312,chr21
HG01625,HG01770,1.04985,1,1.04985,1.04985,0.018514822679484726,chr21
HG01628,HG00272,1.04264,1,1.04264,1.04264,0.01838766939899791,chr21
HG01628,HG00583,1.04985,1,1.04985,1.04985,0.018514822679484726,chr21
HG01628,HG01351,1.18172,1,1.18172,1.18172,0.020840440307473156,chr21
HG01628,HG02277,1.04264,1,1.04264,1.04264,0.01838766939899791,chr21
HG01672,NA21108,1.04828,1,1.04828,1.04828,0.018487134655855837,chr21
HG01679,HG01623,1.10881,1,1.10881,1.10881,0.019554622598694536,chr21
HG01679,NA19741,1.03988,1,1.03988,1.03988,0.018338994911599345,chr21
HG01684,NA18535,1.11818,1,1.11818,1.11818,0.019719868956275876,chr21
HG01695,HG00159,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
HG01695,HG00274,1.18598,1,1.18598,1.18598,0.0209155683206318,chr21
HG01695,NA18550,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG01695,NA19064,1.05171,1,1.05171,1.05171,0.018547625051427232,chr21
HG01697,HG00235,1.25836,1,1.25836,1.25836,0.022192039116975183,chr21
HG01699,NA19747,1.0454,1,1.0454,1.0454,0.01843634388639647,chr21
HG01704,NA21088,1.07786,1,1.07786,1.07786,0.019008798183844745,chr21
HG01707,HG03899,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
HG01707,HG03902,1.09854,1,1.09854,1.09854,0.019373504125657144,chr21
HG01770,HG01679,1.05098,1,1.05098,1.05098,0.01853475100222399,chr21
HG01770,NA12872,1.01127,1,1.01127,1.01127,0.017834437996935293,chr21
HG01771,HG00115,1.11428,1,1.11428,1.11428,0.01965108978929965,chr21
HG01775,HG03856,1.04566,1,1.04566,1.04566,0.018440929164194885,chr21
HG01775,NA06989,1.15988,1,1.15988,1.15988,0.02045527697240629,chr21
HG01779,HG00315,1.35732,1,1.35732,1.35732,0.023937266389787312,chr21
HG01779,HG01323,1.08247,1,1.08247,1.08247,0.019090098686347413,chr21
HG01779,HG01632,1.41593,1,1.41593,1.41593,0.0249708938196531,chr21
HG01779,HG03917,1.22808,1,1.22808,1.22808,0.021658030610298234,chr21
HG01779,HG03991,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
HG01781,HG04118,1.04982,1,1.04982,1.04982,0.018514293608969522,chr21
HG01783,HG03868,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG01786,HG02075,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
HG01790,HG00272,1.11818,1,1.11818,1.11818,0.019719868956275876,chr21
HG01811,NA18638,1.0454,1,1.0454,1.0454,0.01843634388639647,chr21
HG01816,HG00125,1.41387,1,1.41387,1.41387,0.02493456431094258,chr21
HG01816,HG00282,1.30825,1,1.30825,1.30825,0.02307188338375567,chr21
HG01816,HG00383,1.62024,1,1.62024,1.62024,0.028574040385015317,chr21
HG01816,HG00592,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG01816,HG00675,1.14205,1,1.14205,1.14205,0.02014083272953806,chr21
HG01816,HG00699,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG01816,HG01991,1.14205,1,1.14205,1.14205,0.02014083272953806,chr21
HG01816,HG02075,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG01816,HG02128,1.14205,1,1.14205,1.14205,0.02014083272953806,chr21
HG01816,HG02180,1.08766,1,1.08766,1.08766,0.019181627885477313,chr21
HG01816,HG02190,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG01816,HG03900,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG01816,NA18998,1.34813,1,1.34813,1.34813,0.023775194455297178,chr21
HG01816,NA19078,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG01816,NA19091,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG01816,NA20866,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG01842,NA18535,1.0043,1,1.0043,1.0043,0.01771151728057009,chr21
HG01842,NA18560,1.15431,1,1.15431,1.15431,0.020357046213417166,chr21
HG01842,NA18943,1.02761,1,1.02761,1.02761,0.01812260507088184,chr21
HG01842,NA19747,1.10724,1,1.10724,1.10724,0.019526934575065644,chr21
HG01850,HG01860,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
HG01852,HG02185,1.05087,1,1.05087,1.05087,0.018532811077001585,chr21
HG01852,NA19059,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG01859,HG03684,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG01859,NA20581,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG01860,NA20828,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
HG01861,HG02385,1.53799,1,1.53799,1.53799,0.02712350538917056,chr21
HG01862,HG00629,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG01863,HG00445,1.03214,1,1.03214,1.03214,0.0182024947186773,chr21
HG01863,HG00463,1.19288,1,1.19288,1.19288,0.0210372545391282,chr21
HG01863,HG00629,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG01863,HG00717,1.03063,1,1.03063,1.03063,0.018175864836078814,chr21
HG01863,HG01089,1.03063,1,1.03063,1.03063,0.018175864836078814,chr21
HG01863,HG01869,1.02718,1,1.02718,1.02718,0.018115021726830615,chr21
HG01863,HG02188,1.03063,1,1.03063,1.03063,0.018175864836078814,chr21
HG01863,HG02275,1.03063,1,1.03063,1.03063,0.018175864836078814,chr21
HG01863,HG02367,1.03063,1,1.03063,1.03063,0.018175864836078814,chr21
HG01863,HG02375,1.50635,1,1.50635,1.50635,0.02656551235247113,chr21
HG01863,HG02379,1.04091,1,1.04091,1.04091,0.01835715966595461,chr21
HG01863,HG02397,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG01863,HG04094,1.19288,1,1.19288,1.19288,0.0210372545391282,chr21
HG01863,NA18561,1.19288,1,1.19288,1.19288,0.0210372545391282,chr21
HG01863,NA18605,1.41593,1,1.41593,1.41593,0.0249708938196531,chr21
HG01863,NA18979,1.05053,1,1.05053,1.05053,0.018526814944495963,chr21
HG01863,NA19060,1.03063,1,1.03063,1.03063,0.018175864836078814,chr21
HG01863,NA20586,1.01035,1,1.01035,1.01035,0.01781821316780244,chr21
HG01863,NA20822,1.04091,1,1.04091,1.04091,0.01835715966595461,chr21
HG01864,HG01860,1.03692,1,1.03692,1.03692,0.018286793287432778,chr21
HG01869,HG01500,1.09854,1,1.09854,1.09854,0.019373504125657144,chr21
HG01869,NA18544,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG01869,NA18943,1.12369,1,1.12369,1.12369,0.019817041574234598,chr21
HG01870,HG00689,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
HG01912,NA19658,1.12302,1,1.12302,1.12302,0.019805225666061757,chr21
HG01923,HG01610,1.09854,1,1.09854,1.09854,0.019373504125657144,chr21
HG01923,NA18957,1.21553,1,1.21553,1.21553,0.02143670277810551,chr21
HG01923,NA19067,1.23525,1,1.23525,1.23525,0.02178447846343145,chr21
HG01923,NA19770,1.15873,1,1.15873,1.15873,0.020434995935990224,chr21
HG01927,HG00321,1.07219,1,1.07219,1.07219,0.018908803856471618,chr21
HG01927,HG01414,1.12355,1,1.12355,1.12355,0.01981457257849699,chr21
HG01927,HG01456,1.31548,1,1.31548,1.31548,0.02319938937791929,chr21
HG01927,NA19732,1.27402,1,1.27402,1.27402,0.02246821392591049,chr21
HG01927,NA19770,1.03214,1,1.03214,1.03214,0.0182024947186773,chr21
HG01927,NA20812,1.05933,1,1.05933,1.05933,0.018682008962288475,chr21
HG01939,NA19762,1.13185,1,1.13185,1.13185,0.01996094875436947,chr21
HG01991,HG04182,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
HG01991,NA20539,1.00116,1,1.00116,1.00116,0.01765614123331231,chr21
HG02006,HG01980,1.53799,1,1.53799,1.53799,0.02712350538917056,chr21
HG02006,NA19747,1.2467,1,1.2467,1.2467,0.02198640704340011,chr21
HG02006,NA20769,1.33759,1,1.33759,1.33759,0.02358931434762297,chr21
HG02017,HG00699,1.23787,1,1.23787,1.23787,0.0218306839550924,chr21
HG02017,HG01474,1.05933,1,1.05933,1.05933,0.018682008962288475,chr21
HG02017,HG01595,1.45808,1,1.45808,1.45808,0.02571423789351154,chr21
HG02017,HG02727,1.33759,1,1.33759,1.33759,0.02358931434762297,chr21
HG02017,NA18537,1.33759,1,1.33759,1.33759,0.02358931434762297,chr21
HG02017,NA19006,1.33759,1,1.33759,1.33759,0.02358931434762297,chr21
HG02040,HG00595,1.13185,1,1.13185,1.13185,0.01996094875436947,chr21
HG02040,NA19055,1.08766,1,1.08766,1.08766,0.019181627885477313,chr21
HG02047,NA19771,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
HG02048,NA20810,1.18598,1,1.18598,1.18598,0.0209155683206318,chr21
HG02050,HG03902,1.11818,1,1.11818,1.11818,0.019719868956275876,chr21
HG02073,HG01121,1.03431,1,1.03431,1.03431,0.018240764152610226,chr21
HG02075,HG03900,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG02076,NA18968,1.03063,1,1.03063,1.03063,0.018175864836078814,chr21
HG02089,HG01794,1.33759,1,1.33759,1.33759,0.02358931434762297,chr21
HG02089,HG03773,1.10724,1,1.10724,1.10724,0.019526934575065644,chr21
HG02090,HG01390,1.06491,1,1.06491,1.06491,0.018780416078115997,chr21
HG02090,NA18979,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
HG02105,HG00109,1.15172,1,1.15172,1.15172,0.020311369792271418,chr21
HG02105,HG01991,1.04985,1,1.04985,1.04985,0.018514822679484726,chr21
HG02105,NA19761,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG02116,HG01182,1.19984,1,1.19984,1.19984,0.021159998898655,chr21
HG02116,HG02351,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG02116,NA12890,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
HG02128,HG00675,1.14205,1,1.14205,1.14205,0.02014083272953806,chr21
HG02128,HG03800,1.08766,1,1.08766,1.08766,0.019181627885477313,chr21
HG02128,NA18969,1.00116,1,1.00116,1.00116,0.01765614123331231,chr21
HG02141,HG03593,1.33759,1,1.33759,1.33759,0.02358931434762297,chr21
HG02141,HG03864,1.33759,1,1.33759,1.33759,0.02358931434762297,chr21
HG02141,NA18627,1.34346,1,1.34346,1.34346,0.02369283581176411,chr21
HG02146,HG01980,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG02147,NA18535,1.10026,1,1.10026,1.10026,0.01940383750186204,chr21
HG02150,NA19658,1.17357,1,1.17357,1.17357,0.020696709484176682,chr21
HG02150,NA19723,1.13185,1,1.13185,1.13185,0.01996094875436947,chr21
HG02150,NA19726,1.07186,1,1.07186,1.07186,0.0189029840808044,chr21
HG02153,NA20882,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG02156,NA18537,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG02164,HG04094,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG02164,NA19059,1.23886,1,1.23886,1.23886,0.02184814328209406,chr21
HG02179,NA19723,1.15603,1,1.15603,1.15603,0.020387379589622064,chr21
HG02180,HG00675,1.06405,1,1.06405,1.06405,0.018765249390013547,chr21
HG02180,HG01182,1.19984,1,1.19984,1.19984,0.021159998898655,chr21
HG02180,HG02082,1.30825,1,1.30825,1.30825,0.02307188338375567,chr21
HG02180,HG03812,1.39719,1,1.39719,1.39719,0.024640401104490416,chr21
HG02180,HG04194,1.05087,1,1.05087,1.05087,0.018532811077001585,chr21
HG02180,NA18582,1.35732,1,1.35732,1.35732,0.023937266389787312,chr21
HG02180,NA18620,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG02180,NA19078,1.71066,1,1.71066,1.71066,0.03016865891783335,chr21
HG02181,HG04094,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG02181,NA18539,1.02079,1,1.02079,1.02079,0.018002329707092646,chr21
HG02181,NA18611,1.18011,1,1.18011,1.18011,0.02081204685649066,chr21
HG02185,NA19004,1.0058,1,1.0058,1.0058,0.01773797080633018,chr21
HG02185,NA19759,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG02186,HG01811,1.12098,1,1.12098,1.12098,0.01976924887102804,chr21
HG02186,HG02075,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG02186,HG02190,1.19288,1,1.19288,1.19288,0.0210372545391282,chr21
HG02186,HG03900,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG02186,NA18537,1.19288,1,1.19288,1.19288,0.0210372545391282,chr21
HG02188,HG00742,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
HG02188,HG03611,1.19288,1,1.19288,1.19288,0.0210372545391282,chr21
HG02188,HG03854,1.19288,1,1.19288,1.19288,0.0210372545391282,chr21
HG02190,HG00177,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG02190,HG03900,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG02221,NA20528,1.0454,1,1.0454,1.0454,0.01843634388639647,chr21
HG02230,HG01173,1.00325,1,1.00325,1.00325,0.01769299981253803,chr21
HG02230,HG02277,1.02695,1,1.02695,1.02695,0.0181109655195474,chr21
HG02233,NA20828,1.50635,1,1.50635,1.50635,0.02656551235247113,chr21
HG02236,HG02180,1.41593,1,1.41593,1.41593,0.0249708938196531,chr21
HG02236,HG03812,1.19288,1,1.19288,1.19288,0.0210372545391282,chr21
HG02236,NA20581,1.39719,1,1.39719,1.39719,0.024640401104490416,chr21
HG02252,HG00118,1.01127,1,1.01127,1.01127,0.017834437996935293,chr21
HG02252,HG00311,1.58398,1,1.58398,1.58398,0.027934570488974818,chr21
HG02252,HG01060,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG02252,HG01852,1.2467,1,1.2467,1.2467,0.02198640704340011,chr21
HG02252,NA12814,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG02252,NA19657,1.20221,1,1.20221,1.20221,0.02120179546935594,chr21
HG02252,NA19759,1.10301,1,1.10301,1.10301,0.019452335632422203,chr21
HG02275,HG00717,1.03063,1,1.03063,1.03063,0.018175864836078814,chr21
HG02275,HG00728,1.04397,1,1.04397,1.04397,0.018411124858505185,chr21
HG02275,HG01063,1.13154,1,1.13154,1.13154,0.01995548169237905,chr21
HG02275,HG01248,1.09158,1,1.09158,1.09158,0.01925075976613034,chr21
HG02275,HG01456,1.10724,1,1.10724,1.10724,0.019526934575065644,chr21
HG02275,HG01599,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG02275,HG01927,1.13154,1,1.13154,1.13154,0.01995548169237905,chr21
HG02275,HG02090,1.33759,1,1.33759,1.33759,0.02358931434762297,chr21
HG02275,HG02367,1.07219,1,1.07219,1.07219,0.018908803856471618,chr21
HG02275,NA18561,1.21793,1,1.21793,1.21793,0.021479028419321648,chr21
HG02275,NA19060,1.03063,1,1.03063,1.03063,0.018175864836078814,chr21
HG02275,NA19734,1.23766,1,1.23766,1.23766,0.021826980461485988,chr21
HG02277,HG00867,1.41593,1,1.41593,1.41593,0.0249708938196531,chr21
HG02277,NA19078,1.41593,1,1.41593,1.41593,0.0249708938196531,chr21
HG02278,HG02147,1.0498,1,1.0498,1.0498,0.018513940895292725,chr21
HG02278,HG03963,1.18598,1,1.18598,1.18598,0.0209155683206318,chr21
HG02278,NA20828,1.18011,1,1.18011,1.18011,0.02081204685649066,chr21
HG02299,HG01124,1.14422,1,1.14422,1.14422,0.020179102163470984,chr21
HG02348,NA11918,1.02839,1,1.02839,1.02839,0.01813636090427708,chr21
HG02348,NA19732,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
HG02351,HG02153,1.3006,1,1.3006,1.3006,0.022936970402379228,chr21
HG02351,NA18942,1.19288,1,1.19288,1.19288,0.0210372545391282,chr21
HG02356,HG00560,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
HG02356,HG00689,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG02356,HG01779,1.15988,1,1.15988,1.15988,0.02045527697240629,chr21
HG02356,HG04206,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG02367,NA18645,1.0462,1,1.0462,1.0462,0.018450452433468514,chr21
HG02367,NA19075,1.03063,1,1.03063,1.03063,0.018175864836078814,chr21
HG02374,HG00675,1.34749,1,1.34749,1.34749,0.02376390761763954,chr21
HG02374,HG00879,1.19984,1,1.19984,1.19984,0.021159998898655,chr21
HG02374,HG01816,1.44915,1,1.44915,1.44915,0.02555675123681982,chr21
HG02374,HG01842,1.02839,1,1.02839,1.02839,0.01813636090427708,chr21
HG02374,HG02153,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG02374,HG03593,1.18011,1,1.18011,1.18011,0.02081204685649066,chr21
HG02374,NA07357,1.09854,1,1.09854,1.09854,0.019373504125657144,chr21
HG02374,NA18611,1.14205,1,1.14205,1.14205,0.02014083272953806,chr21
HG02374,NA18638,2.51624,2,1.50635,1.25812,0.04437561310570714,chr21
HG02374,NA18959,1.08766,1,1.08766,1.08766,0.019181627885477313,chr21
HG02374,NA19091,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG02385,HG02190,1.03435,1,1.03435,1.03435,0.01824146957996383,chr21
HG02386,HG00611,1.33759,1,1.33759,1.33759,0.02358931434762297,chr21
HG02386,HG01842,1.33759,1,1.33759,1.33759,0.02358931434762297,chr21
HG02389,HG00155,1.05157,1,1.05157,1.05157,0.018545156055689623,chr21
HG02389,HG00629,1.07219,1,1.07219,1.07219,0.018908803856471618,chr21
HG02389,HG01863,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG02389,NA21086,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
HG02392,NA18620,1.35036,1,1.35036,1.35036,0.023814522030260507,chr21
HG02397,HG00235,1.01067,1,1.01067,1.01067,0.017823856586631256,chr21
HG02397,NA19089,1.50635,1,1.50635,1.50635,0.02656551235247113,chr21
HG02401,HG00717,1.23886,1,1.23886,1.23886,0.02184814328209406,chr21
HG02401,HG03684,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG02401,NA18625,1.18011,1,1.18011,1.18011,0.02081204685649066,chr21
HG02408,NA18638,1.08199,1,1.08199,1.08199,0.019081633558104185,chr21
HG02408,NA18973,1.18011,1,1.18011,1.18011,0.02081204685649066,chr21
HG02408,NA19055,1.33759,1,1.33759,1.33759,0.02358931434762297,chr21
HG02512,HG01586,1.18011,1,1.18011,1.18011,0.02081204685649066,chr21
HG02512,HG02392,1.19984,1,1.19984,1.19984,0.021159998898655,chr21
HG02512,HG02597,1.18011,1,1.18011,1.18011,0.02081204685649066,chr21
HG02512,HG03902,1.18598,1,1.18598,1.18598,0.0209155683206318,chr21
HG02512,NA18528,1.18011,1,1.18011,1.18011,0.02081204685649066,chr21
HG02512,NA19651,1.18011,1,1.18011,1.18011,0.02081204685649066,chr21
HG02512,NA19731,1.18011,1,1.18011,1.18011,0.02081204685649066,chr21
HG02597,HG01444,1.18011,1,1.18011,1.18011,0.02081204685649066,chr21
HG02597,HG02188,1.19288,1,1.19288,1.19288,0.0210372545391282,chr21
HG02597,HG02392,1.18011,1,1.18011,1.18011,0.02081204685649066,chr21
HG02597,HG03611,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
HG02597,HG04141,1.04103,1,1.04103,1.04103,0.018359275948015414,chr21
HG02597,NA11995,1.02079,1,1.02079,1.02079,0.018002329707092646,chr21
HG02597,NA19651,1.18011,1,1.18011,1.18011,0.02081204685649066,chr21
HG02600,HG03611,1.14205,1,1.14205,1.14205,0.02014083272953806,chr21
